tags|user_id|user_username|user_screen_name|user_profile_image_url|videolow|videostd|imagelow|imagestd|link|created_at|text|caption_id|type|id|likes_count
@380142891
fashion!!love!!nature!!peruvian!!gastronomic!!pardoschicken!!anticuchos!!pollo!!photooftheday!!night!!instamoment!!lima!!followme!!friend!!cool|1067867369|jafetariasv|http://photos-a.ak.instagram.com/hphotos-ak-xaf1/10684288_1511844705723024_318339446_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10724975_778646308866394_685102873_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10724975_778646308866394_685102873_n.jpg|http://instagram.com/p/twzLgvJQjz/|2014-10-05 07:30:31|Gustito de fin de semana! #PardosChicken #Pollo #Anticuchos #Night #friend #love #cool #fashion #instamoment #photooftheday #nature #gastronomic #Peruvian #Lima #FollowMe|824383824327936055|image|824383823245805811_1067867369|4
frozen!!limonada!!pardoschicken|458132541|princess52001|http://photos-d.ak.instagram.com/hphotos-ak-xfa1/1737054_698068633616411_289476734_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1389913_378055279015445_1030282836_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1389913_378055279015445_1030282836_n.jpg|http://instagram.com/p/twdJfFp7vh/|2014-10-05 04:18:00|Su respectiva limonada frozen  #Limonada #Frozen #Pardoschicken|824286927424830040|image|824286927013788641_458132541|4
igip!!usa!!uruguay!!pardoschicken!!aiesec!!mkt!!peru!!friends|1375941615|rflowersm|http://photos-g.ak.instagram.com/hphotos-ak-xaf1/10706773_380676118754478_498048126_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/1742725_757515850951410_2115230120_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/1742725_757515850951410_2115230120_n.jpg|http://instagram.com/p/ttwpe8GUGH/|2014-10-04 03:10:40|Es lindo hacer nuevos amigos que marquen nuevos caminos en tu vida y es mejor si son inesperados ... #PardosChicken #Friends #AIESEC #Uruguay #USA #Peru #IGIP #MKT|823528264308441955|image|823528263830290823_1375941615|4
pardoschicken|1441036672|wengutierrezc|http://photos-b.ak.instagram.com/hphotos-ak-xap1/10560987_825980744080329_1375324620_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1171766_1478892479060768_13875282_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1171766_1478892479060768_13875282_n.jpg|http://instagram.com/p/ttgzRfmiaW/|2014-10-04 00:52:12|Y para la cena....anticuchitos #pardoschicken|823458568330683647|image|823458567844144790_1441036672|4
desserts!!instachile!!pardoschicken!!instapostres|643390342|gaboopuebla|http://photos-e.ak.instagram.com/hphotos-ak-xpf1/10475080_657381434341228_1611034416_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10693716_685756928166808_1823993589_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10693716_685756928166808_1823993589_n.jpg|http://instagram.com/p/tnjAwlhV_X/|2014-10-01 17:16:05|I love tres leches #desserts #pardoschicken #instachile #instapostres|821779441310325816|image|821779440815398871_643390342|4
100happydays!!polloalabrasa!!day29!!delicious!!pardoschicken!!friends|185399322|pau.pls|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10624204_567938979998933_1110246237_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/1389169_306030952903395_1055882889_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/1389169_306030952903395_1055882889_n.jpg|http://instagram.com/p/tnbw6Aw4-X/|2014-10-01 16:12:45|Soy la de los selfies jaja ya me dio hambre  #PardosChicken #friends #polloalabrasa #delicious #100happydays #day29|821747566080397263|image|821747565098930071_185399322|4
hb19!!micumple!!amigospardos!!pardoschicken!!losamo!!19anos!!pardosfamily!!friends|312035733|angiegigu|http://photos-d.ak.instagram.com/hphotos-ak-xaf1/10655049_693663814047059_1023398072_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/10707107_536909289776345_439451688_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/10707107_536909289776345_439451688_n.jpg|http://instagram.com/p/tkBkkfC3tE/|2014-09-30 08:26:09|Y asi comenzamoooos #HB19 #19Anos #MiCumple #AmigosPardos #pardosfamily #pardoschicken @pedromontesola #Friends #LosAmo|820787943689649069|image|820787943211498308_312035733|1
rai!!madrechuchu!!chuchus!!pardoschicken!!instafood!!amigas!!maestra!!pitin!!pardosfamily!!friends!!chuchumayor|312035733|angiegigu|http://photos-d.ak.instagram.com/hphotos-ak-xaf1/10655049_693663814047059_1023398072_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10601942_847441495279622_1362884324_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10601942_847441495279622_1362884324_n.jpg|http://instagram.com/p/tdyauCC3jo/|2014-09-27 22:18:17|Almorzando con Cuchu madre :) #chuchus #rai #pardosfamily #pardoschicken #madrechuchu #chuchumayor #pitin #instafood #friends #amigas #maestra.|819032446137498046|image|819032445709678824_312035733|4
mikitorres!!pardoschicken|749860447|masahiko96|http://photos-a.ak.instagram.com/hphotos-ak-xaf1/10665435_921030641244440_2092548384_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10616684_699997033423873_990377425_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10616684_699997033423873_990377425_n.jpg|http://instagram.com/p/tY7yOwhwGF/|2014-09-26 01:03:56|Almuerzo #PardosChicken todo por #MikiTorres|817666269443982233|image|817666268932276613_749860447|4
mikitorres!!pardoschicken|749860447|masahiko96|http://photos-a.ak.instagram.com/hphotos-ak-xaf1/10665435_921030641244440_2092548384_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683985_1543590912541897_2010614385_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683985_1543590912541897_2010614385_n.jpg|http://instagram.com/p/tY7jOBBwFu/|2014-09-26 01:01:53|Desayuno almuerzo y Sena #PardosChicken todo por #MikiTorres jajajaja|817665237821358926|image|817665237343207790_749860447|4
babys!!pardoschicken!!lofiu|452200194|alexandramaflores|http://photos-b.ak.instagram.com/hphotos-ak-xfp1/10413931_665666630189369_1192773831_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10707004_514621558673707_56493125_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10707004_514621558673707_56493125_n.jpg|http://instagram.com/p/tWTKLjAw1j/|2014-09-25 00:30:28|#babys #lofiu#pardoschicken|816924645621174237|image|816924644891364707_452200194|3
chichamorada!!peruviandrink!!frozen!!corn!!pardoschicken!!drinks!!beverage|308076853|caramelr2|http://images.ak.instagram.com/profiles/profile_308076853_75sq_1396567586.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10665408_847800025230824_2065334331_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10665408_847800025230824_2065334331_n.jpg|http://instagram.com/p/tTqMqSnPo1/|2014-09-23 23:54:03|#chichamorada #pardoschicken #beverage #drinks #corn #peruviandrink #frozen|816181546319674131|image|816181545480813109_308076853|4
pardoschicken!!happyhours!!salida!!friends!!improviso!!caguederisa|235116125|giovannibambinoo|http://images.ak.instagram.com/profiles/profile_235116125_75sq_1388983416.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10665434_1537436926472821_1212743982_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10665434_1537436926472821_1212743982_n.jpg|http://instagram.com/p/tRXcFHEZl6/|2014-09-23 02:31:39|#Salida #Improviso #PardosChicken #HappyHours #Friends #CaguedeRisa|815536093063649790|image|815536092233177466_235116125|4
pardosfamily!!pardoschicken!!selfiepardos|312035733|angiegigu|http://photos-d.ak.instagram.com/hphotos-ak-xaf1/10655049_693663814047059_1023398072_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683961_1471444526465186_1671520585_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683961_1471444526465186_1671520585_n.jpg|http://instagram.com/p/tQvqNgi3mw/|2014-09-22 20:44:04|Despues de un domingo de cierre #pardoschicken #pardosfamily #SelfiePardos @pardoschicken|815361141999630671|image|815361141462759856_312035733|1
pardosfiesta!!instafriend!!monday!!lamarina!!goodmonday!!smileever!!pardoschicken!!vibes!!instawork!!instapic!!instaphoto!!fun!!instamoment!!instaday!!happy|858677123|iammanuelchumbe|http://photos-g.ak.instagram.com/hphotos-ak-xfa1/10666061_325720160940886_896381953_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10691810_709951922418851_314041772_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10691810_709951922418851_314041772_n.jpg|http://instagram.com/p/tQqb7FITHA/|2014-09-22 19:58:25|empezamos la semana trabajando a full, con todas las buenas vibras y una sonrisota siempre :) ;) #InstaMoment #InstaPic #InstaPhoto #InstaDay #InstaWork #PardosChicken #PardosFiesta #LaMarina #InstaFriend ##Monday #GoodMonday #Vibes #Happy #Fun #SmileEver|815338169932263621|image|815338169370227136_858677123|4
aji!!pardos!!pardoschicken!!peru|248695819|carlacassinellidavila|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10684153_258073377650237_162461044_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10693604_521061428028409_1366537012_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10693604_521061428028409_1366537012_n.jpg|http://instagram.com/p/s8eZ2MDNKo/|2014-09-14 23:48:28|#pardos #aji #peru|809655751014142480|image|809655750586323624_248695819|2
polloalabrasa!!salad!!rostedchicken!!pardoschicken!!famlilytime!!sundaynight|1365690806|any1502|http://photos-c.ak.instagram.com/hphotos-ak-xap1/927729_825129840844890_119087891_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10707029_1557772604443085_706418137_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10707029_1557772604443085_706418137_n.jpg|http://instagram.com/p/tOlqNXDJzg/|2014-09-22 00:38:12|Mi cena :B  Akdjdhdhdjs #PardosChicken #PolloALaBrasa  #RostedChicken #Salad  #FamlilyTime  #SundayNight|814754211363069265|image|814754210884918496_1365690806|4
pink!!life!!family!!salad!!food!!pardoschicken!!cibo!!diet!!instagood!!water!!lunch!!sunday!!bepink!!chicken!!like4like!!healthly|249106943|bow_marie87|http://images.ak.instagram.com/profiles/profile_249106943_75sq_1369256174.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10431970_718206708252805_1062840279_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10431970_718206708252805_1062840279_n.jpg|http://instagram.com/p/tOAV7CnmJR/|2014-09-21 19:12:07|#food #salad #chicken #healthly #water #bepink #sunday #pink #diet|814590089691554435|image|814590089104351825_249106943|4
pardoschicken|1045494668|lichee90|http://images.ak.instagram.com/profiles/profile_1045494668_75sq_1391181735.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/1598776_300345173483789_1224947359_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/1598776_300345173483789_1224947359_n.jpg|http://instagram.com/p/tOEfifSPRi/|2014-09-21 19:48:23|Un pimiento asustado!!!! #PardosChicken|814608342617486983|image|814608342122558562_1045494668|0
birthday!!pardoschicken!!in|386086633|biancaalcca|http://photos-e.ak.instagram.com/hphotos-ak-xpa1/1597523_276127749246900_774168116_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598795_719900911426385_791630486_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598795_719900911426385_791630486_n.jpg|http://instagram.com/p/tMw_GXmYrq/|2014-09-21 07:38:41|Muchas gracias a todos mis amigos que me saludaron ayer por mi 18 cumpleanos, la pase genial con la compania de mi familia y nunca nunca olvidare este cumpleanos jajaja estuvo genial y mas con la serenata de la gente de Pardos :D. Dios siempre los bendiga a todos :) #birthday #in #pardoschicken|814584542573201872|image|814241075045173994_386086633|4
pardoschicken!!piu!!cenandorico!!larcomar|270300754|jhonnyzamb93|http://photos-c.ak.instagram.com/hphotos-ak-xaf1/10593432_737917459580394_488410368_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/1921945_792481547469522_1012897378_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/1921945_792481547469522_1012897378_n.jpg|http://instagram.com/p/tMl3ZLC83f/|2014-09-21 06:01:31|#CenandoRico con #Piu #PardosChicken #Larcomar|814192168461389518|image|814192166968217055_270300754|3
dad!!cheese!!noname!!salad!!fit!!healthy!!corn!!pardoschicken!!visit!!tomatoe!!dinner!!letuce!!vidasaludable!!chicken|1021259255|lfpenalillo|http://photos-d.ak.instagram.com/hphotos-ak-xap1/10522188_662063487210283_145847306_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10707070_1465912280349874_983113203_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10707070_1465912280349874_983113203_n.jpg|http://instagram.com/p/s_LiaaQoPf/|2014-09-16 01:01:20|Ensalada #noname #salad #pardoschicken #healthy #dad #visit #dinner #fit #letuce #tomatoe #corn #cheese #chicken|810417201826922720|image|810417201281663967_1021259255|4
pardoschicken!!conella|1495164663|jeremy.castellanos|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10693831_1529168057315605_1323600958_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10706734_346551795502684_26970499_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10706734_346551795502684_26970499_n.jpg|http://instagram.com/p/s6YaGOSOKN/|2014-09-14 04:17:35|#PardosChicken #ConElla|809066430007402640|image|809066429571195533_1495164663|4
polloalabrasa!!pardoschicken!!lunchtime|516650374|steph.gomez|http://photos-b.ak.instagram.com/hphotos-ak-xaf1/1724262_319586391555153_2110137496_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683999_665159780258066_41715631_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10683999_665159780258066_41715631_n.jpg|http://instagram.com/p/s5YJFdBdy7/|2014-09-13 18:56:02|El pollo a la brasa se come con los deditos jiji #polloalabrasa #pardoschicken #lunchtime|808783786048609715|image|808783785536904379_516650374|1
happy!!likeforlikes!!monitos!!followforfollow!!pardoschicken!!likesforlikes!!piscosour!!instasise!!instamoment!!especialday!!followme!!pollitoconpapas|536717244|angelaloyola8|http://photos-a.ak.instagram.com/hphotos-ak-xaf1/10684053_1501143366798840_1905620647_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10684098_281790622028757_508925612_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10684098_281790622028757_508925612_n.jpg|http://instagram.com/p/s3xj9GoxQX/|2014-09-13 03:59:40|Compartiendo un momento especial en un dia que se convirtio especial #happy #instasise #instamoment #especialday #pollitoconpapas #PardosChicken #PiscoSour #likeforlikes #likesforlikes #followme #followforfollow #monitos|808332633693164881|image|808332633206625303_536717244|4
pardoschicken!!antojitos!!familia|1433198311|karifv25|http://photos-a.ak.instagram.com/hphotos-ak-xfa1/10499110_275304022658928_1600378369_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10665622_347689305406499_1088652962_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10665622_347689305406499_1088652962_n.jpg|http://instagram.com/p/s3wSEwM8B_/|2014-09-13 03:48:29|#PardosChicken @vaaleria_calle  @kevincalle10  #antojitos #familia|808327006850892592|image|808327006423072895_1433198311|4
gordos!!grasa!!polloalabrasa!!pardoschicken|1438605363|gonge.dp89|http://photos-g.ak.instagram.com/hphotos-ak-xpa1/925552_318691134991806_725656633_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10643968_1539136292965674_2020757446_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10643968_1539136292965674_2020757446_n.jpg|http://instagram.com/p/s3ugyJhbDu/|2014-09-13 03:33:01|Nos dio flojera ir, asi que delivery nomas. #PardosChicken #PolloAlaBrasa #Grasa #Gordos|808319221783442080|image|808319221145907438_1438605363|4
up!!amazingday!!peru!!watching!!pardoschicken!!girlfriends!!latinas!!lovethem!!accounting!!funday!!perfect!!polloalabrasa!!tequenos!!sunnyday!!studying!!university!!titanic!!incakola!!igers|421971045|alerepetto_97|http://photos-g.ak.instagram.com/hphotos-ak-xap1/10518159_699940526759294_746915470_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/927169_298324693693112_737138793_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/927169_298324693693112_737138793_n.jpg|http://instagram.com/p/s3cNZHkFt_/|2014-09-13 00:53:05|Lindo dia con las mejores!  #amazingday #perfect #girlfriends #latinas #lovethem #sunnyday #funday #university #studying #accounting #up #polloalabrasa #tequenos #incakola #pardoschicken #watching #titanic #igers #peru|808238724626274472|image|808238723762248575_421971045|4
piscosour!!buenacena!!celebracion!!angamos!!conlagentita!!pardoschicken!!buenanoche|1474156966|andyzegarra1820|http://photos-f.ak.instagram.com/hphotos-ak-xpf1/10525543_354643381358997_1309082723_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10684172_363611060456033_1309641821_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10684172_363611060456033_1309641821_n.jpg|http://instagram.com/p/syfv3_Hr5T/|2014-09-11 02:47:48|#piscosour#pardoschicken#Angamos#celebracion#conlagentita#buenanoche#buenacena|806846913094532147|image|806846912624770643_1474156966|2
empiezamividalaboral!!l4l!!hostess!!pardoschicken!!instawork!!likeforlike!!readytowork!!lamolina!!firstwork!!papeleslistos!!happy|196588036|erika_rivera|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10598199_262793797247445_270411739_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10632125_348750541954451_1387794313_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10632125_348750541954451_1387794313_n.jpg|http://instagram.com/p/syOxlaL3We/|2014-09-11 00:19:30|#readytowork #papeleslistos #happy #empiezamividalaboral #firstwork #hostess #PardosChicken #LaMolina #l4l #likeforlike #instawork|806772263812559920|image|806772263326021022_196588036|4
peruvianfood!!polloalabrasa!!pardoschicken!!incakola|642133339|milagrosfc14|http://photos-e.ak.instagram.com/hphotos-ak-xfp1/10467787_765249066873068_1804627347_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10693520_286895321510188_290923734_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10693520_286895321510188_290923734_n.jpg|http://instagram.com/p/soFjobNDB6/|2014-09-07 01:46:32|Soledad #polloalabrasa #pardoschicken  #peruvianfood #incakola|803916972708606420|image|803916972305952890_642133339|3
chickensensacion!!pardoschicken!!salad|193321462|daggianag|http://images.ak.instagram.com/profiles/profile_193321462_75sq_1375086395.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10683899_880600481969925_475956784_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10683899_880600481969925_475956784_n.jpg|http://instagram.com/p/slYvbKFty7/|2014-09-06 00:36:27|#salad #ChickenSensacion #PardosChicken|803156922803346559|image|803156920647474363_193321462|4
me!!pardoschicken!!happyday!!igaddict|1446566894|bryan_ballesteros_randolf|http://photos-g.ak.instagram.com/hphotos-ak-xpa1/1389364_777468248963022_625623903_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10683848_1473483759573460_1533841228_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10683848_1473483759573460_1533841228_n.jpg|http://instagram.com/p/sk59l4HZwM/|2014-09-05 20:07:30|Esos globos son la voz ajajajaaj #igaddict. #happyday #me #pardoschicken|803021555232513785|image|803021554787916812_1446566894|4
ladelaensaladasoyyo!!cosasdenocreer!!pardoschicken!!peru|291508234|canedevoto|http://photos-e.ak.instagram.com/hphotos-ak-xaf1/10608145_1466583243592284_1926751374_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/927755_828140940582071_1944173704_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/927755_828140940582071_1944173704_n.jpg|http://instagram.com/p/sgZKEfMo5S/|2014-09-04 02:03:53|Pasandola mal.. #Ladelaensaladasoyyo #cosasdenocreer  #pardoschicken #Peru|801751377275686065|image|801751376847867474_291508234|4
funny!!polloalabrasa!!igersperu!!peru!!pardoschicken!!dancingchicken!!bestoftheday!!wtf!!chicken!!pardos|314777781|uchicch|http://images.ak.instagram.com/profiles/profile_314777781_75sq_1372084971.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t50.2886-16/10669569_1461319097477171_735438029_s.mp4|http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10678530_656936314404230_436131569_n.mp4|http://scontent-b.cdninstagram.com/hphotos-prn/t51.2885-15/929205_1393752397533274_1348181531_a.jpg|http://scontent-b.cdninstagram.com/hphotos-prn/t51.2885-15/929205_1393752397533274_1348181531_n.jpg|http://instagram.com/p/sbUOHuq3v9/|2014-09-02 02:44:33|El Pollo. El goza.|800322290627344672|video|800322290090474493_314777781|4
instashoot!!pardosfiesta!!activacionpardos!!dance!!plazasanmiguel!!pardoschicken!!picoftheday!!instapic!!instaphoto!!instamoment!!instaday!!vivelamagiaenti|858677123|iammanuelchumbe|http://photos-g.ak.instagram.com/hphotos-ak-xfa1/10666061_325720160940886_896381953_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598411_1482626288651911_2059136528_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598411_1482626288651911_2059136528_n.jpg|http://instagram.com/p/sXo5iaoTCG/|2014-08-31 16:28:17|nos vemos Hoy a las 3pm en Plaza San Miguel para la Activacion de Pardos Chicken La Marina y asi creer todos en la Magia!!! :) #InstaMoment #InstaPic #InstaPhoto #InstaShoot #Dance #InstaDay #PicOfTheDay #PlazaSanMiguel #ActivacionPardos #ViveLaMagiaEnTi #PardosChicken #PardosFiesta|799287335209480769|image|799287334706163846_858677123|4
tengosueno!!pardoschicken!!almorzamos!!dayli|312035733|angiegigu|http://photos-d.ak.instagram.com/hphotos-ak-xaf1/10655049_693663814047059_1023398072_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598534_322783614558007_396328166_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10598534_322783614558007_396328166_n.jpg|http://instagram.com/p/sTCUqHC3r4/|2014-08-29 21:34:14|#Almorzamos #Dayli #pardoschicken #TengoSueno|797991775175932597|image|797991774672616184_312035733|2
peruvianfood!!polloalabrasa!!lima!!delicious!!peru!!pardoschicken|306350943|maukle|http://photos-h.ak.instagram.com/hphotos-ak-xaf1/10723899_1536078646625055_819599803_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10624165_329118620595084_1428145261_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10624165_329118620595084_1428145261_n.jpg|http://instagram.com/p/sSIoO3DsMF/|2014-08-29 13:10:05|#PolloALaBrasa #Delicious #PeruvianFood #PardosChicken #Lima #Peru|797738033575019070|image|797738033105257221_306350943|4
estadistica!!elegantes!!pardoschicken!!likeforlike!!usmp|1208403983|xaviermonteza|http://photos-a.ak.instagram.com/hphotos-ak-xap1/10520346_331951046961264_95785312_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10584606_748217635237957_1601829485_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10584606_748217635237957_1601829485_n.jpg|http://instagram.com/p/sOIu1BvkO4/|2014-08-27 23:54:02|Grupo de estadistica. Los cumplidos. #usmp #estadistica #elegantes #likeforlike #pardoschicken|796612587134271616|image|796612586496738232_1208403983|4
#pardosperu
delicioso!!peruvianfood!!food!!peruano!!pardoschicken!!pollito!!missit!!madeinperu!!peruvian!!pardos!!polloalabrasa!!lima!!restaurant!!rico!!comidaperuana!!peru!!pardosperu!!pollitoconpapas|22554005|yobideg|http://photos-a.ak.instagram.com/hphotos-ak-xpa1/1661006_724806197588144_159720933_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1743089_596273703786968_2016537958_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/1743089_596273703786968_2016537958_n.jpg|http://instagram.com/p/kAQaO4vphQ/|2014-02-04 18:20:36|#pardoschicken #pardos #peru #pardosperu #polloalabrasa #pollito #pollitoconpapas #rico #missit #lima #restaurant #peruano #madeinperu #delicioso #food #peruvian #peruvianfood #comidaperuana|648590518095092460|image|648590517776324688_22554005|4
#quericopollo
inventorynight!!selfie!!lovewhatido!!quericopollo!!workmode|45156031|_anagonzalez0713|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10693630_1478950645711045_975416322_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/927172_1555553798000141_755731868_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/927172_1555553798000141_755731868_n.jpg|http://instagram.com/p/toD6UvECJb/|2014-10-01 22:03:33|#Selfie #workmode @elpolloloco #inventorynight #lovewhatido #quericopollo|821924134816588476|image|821924134128722523_45156031|4
instasnapchat!!instamexico!!instafeo!!agreguen!!quericopollo!!yoloswag!!snapchat|235595317|lanadelesclavo|http://photos-b.ak.instagram.com/hphotos-ak-xaf1/10632318_699473143475081_1766468477_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10693705_654794847952280_1633804726_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10693705_654794847952280_1633804726_n.jpg|http://instagram.com/p/stKdnMBPt4/|2014-09-09 01:05:37|#quericopollo #instamexico #instafeo #instasnapchat #snapchat #agreguen #yoloswag|805345924355520909|image|805345923776707448_235595317|4
